,,10470,10570,10670,10870,10970,11070,11470,11570,11670,11770,11870,11970,20370,20470,20570,20670,20870,20970,21070,21570,21670,21870,21970,30470,30570,30670,30870,30970,31070,31170,31670,31870,31970
,, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalIng, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalSE, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar, CalVar
,, NO, NO2, NOX, CO, O3, PM2.5, PM2.5, PM2.5S, ET, RH, WS, WD, SO2, NO, NO2, NOX, CO, O3, PM2.5, ET, RH, WS, WD, NO, NO2, NOX, CO, O3, PM2.5, PM2.5S, RH, WS, WD
,, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave, Ave
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC,BC
5358,12/08/2023 5:00,0.00686,0.02636,0.033,0.258,0.00329,MS,MS,5.366,14.448,75.824,3.566,356.233,0.00021,0.0028,0.01963,0.02243,0.201,0.00738,6.749,15.505,55.652,2.968,30.369,0.063,12.528,12.607,0.144,13.456,MS,4.274,63.812,3.44,301.497
5359,12/08/2023 6:00,0.00108,0.01636,0.01722,0.198,0.01001,MS,MS,4.74,14.534,64.366,7.25,350.319,0.00018,0.00207,0.01886,0.02093,0.196,0.00788,7.291,15.096,57.44,2.543,314.977,0.276,11.001,11.293,0.159,12.578,MS,5.102,67.257,4.514,291.309
5360,12/08/2023 7:00,0.00208,0.01285,0.01471,0.202,0.01251,MS,MS,4.891,14.575,64.676,10.083,340.879,0.00029,0.00877,0.02227,0.03104,0.227,0.00512,7.274,15.299,58.028,6.713,321.414,0.579,7.518,8.113,0.168,17.36,MS,5.087,64.092,5.721,312.472
5361,12/08/2023 8:00,0.00184,0.00851,0.01012,0.179,0.01577,MS,MS,4.514,14.728,65.351,11.894,344.033,0.00056,0.00602,0.0168,0.02282,0.203,0.01089,5.828,15.528,56.331,10.482,335.389,1.074,6.726,7.817,0.171,18.504,MS,5.547,62.748,4.873,308.389
5362,12/08/2023 9:00,0.00272,0.00819,0.01068,0.183,0.01894,MS,MS,4.649,15.474,60.938,11.767,359.925,0.00071,0.00435,0.01149,0.01584,0.201,0.01473,5.498,15.991,54.968,11.328,342.013,0.967,4.772,5.756,0.164,24.305,MS,4.863,58.496,5.323,340.391
5363,12/08/2023 10:00,0.00114,0.00392,0.00483,0.159,0.03033,MS,MS,3.764,16.942,50.265,10.662,42.483,0.00065,0.0012,0.00459,0.00578,0.153,0.02602,4.874,17.357,47.626,11.605,36.172,0.79,3.754,4.561,0.157,30.347,MS,3.808,52.723,6.643,39.931
5364,12/08/2023 11:00,0.00099,0.00291,0.00367,0.148,0.0329,MS,MS,2.852,17.313,46.075,11.498,46.708,0.0004,0.00061,0.00299,0.00359,0.142,0.02995,4.06,18.262,42.429,11.942,33.331,0.846,3.356,4.219,0.142,32.029,MS,3.346,49.204,6.354,35.186
5365,12/08/2023 12:00,0.00116,0.00253,0.00346,0.147,0.03214,MS,MS,2.853,17.659,46.858,10.679,42.238,0.00024,0.00099,0.00285,0.00385,0.138,0.0285,4.879,18.651,41.116,11.397,29.019,0.996,2.815,3.828,0.14,32.764,MS,3.32,48.162,7.666,32.391
5366,12/08/2023 13:00,0.00089,0.00186,0.00251,0.142,0.03608,MS,MS,2.963,19.139,42.662,7,31.601,0.00019,0.00059,0.00213,0.00272,0.137,0.03147,4.611,20.132,39.096,9.512,34.873,0.593,1.944,2.554,0.137,37.442,MS,3.101,44.571,6.236,51.56
5367,12/08/2023 14:00,0.00071,0.00189,0.00237,0.137,0.04027,MS,MS,3.319,20.368,37.659,4.568,359.76,0.00019,0.00028,0.00186,0.00213,0.139,0.03515,3.543,21.38,34.799,4.642,30.64,0.266,1.562,1.846,0.137,42.337,MS,3.433,39.839,2.158,86.507
5368,12/08/2023 15:00,0.00075,0.00215,0.00267,0.147,0.04274,MS,MS,3.589,21.465,34.755,5.068,27.538,0.00017,0.00033,0.00209,0.00242,0.142,0.03886,4.312,22.397,30.529,4.185,344.194,0.193,1.244,1.454,0.133,42.927,MS,3.782,36.864,4.214,20.363
5369,12/08/2023 16:00,0.00065,0.00226,0.00267,0.149,0.04457,MS,MS,3.799,21.847,33.15,3.139,84.754,0.00015,0.00037,0.00232,0.00269,0.148,0.04067,4.102,23.02,28.773,4.02,333.94,0.189,1.347,1.553,0.134,43.288,MS,3.802,35.451,4.501,52.917
5370,12/08/2023 17:00,0.00044,0.00241,0.00261,0.151,0.04428,MS,MS,3.884,21.318,34.136,1.491,59.334,0.00015,0.0002,0.00271,0.00291,0.143,0.03918,4.023,22.514,30.597,5.264,110.26,0.059,1.331,1.409,0.136,41.651,MS,3.939,45.455,9.105,324.86
5371,12/08/2023 18:00,0.00076,0.00305,0.00357,0.179,0.0359,MS,MS,3.512,15.933,88.758,8.424,359.756,0.00011,0.0004,0.00434,0.00473,0.156,0.03317,12.548,16.561,84.241,11.715,328.884,0.281,1.837,2.135,0.15,39.275,MS,2.964,65.333,3.749,71.275
5372,12/08/2023 19:00,0.00071,0.00362,0.00408,0.171,0.03773,MS,MS,2.922,17.568,61.441,3.892,192.248,0.00025,0.00051,0.00449,0.005,0.154,0.0325,3.766,17.655,68.712,2.454,225.457,0.338,2.982,3.338,0.166,39.87,MS,3.36,57.538,5.118,194.991
5373,12/08/2023 20:00,0.00044,0.00513,0.00533,0.191,0.03797,MS,MS,3.592,17.341,61.982,3.382,230.884,0.00016,0.00006,0.00481,0.00487,0.164,0.03336,3.669,16.974,70.388,6.185,223.108,0.147,4.126,4.292,0.174,37.547,MS,3.919,58.321,4.052,253.972
5374,12/08/2023 21:00,0.00029,0.00624,0.00629,0.193,0.03227,MS,MS,3.691,15.957,72.047,2.746,243.734,0.00013,-0.00001,0.00724,0.00723,0.194,0.02822,3.975,16.216,77.213,4.158,237.935,0.02,4.801,4.84,0.185,31.893,MS,4.183,67.478,3.608,294.983
5375,12/08/2023 22:00,0.00032,0.01469,0.01477,0.22,0.01904,MS,MS,4.653,14.958,86.339,1.115,243.994,0.0001,0,0.00733,0.00732,0.228,0.02257,4.942,15.74,91.93,4.738,249.783,0.059,6.698,6.777,0.211,24.382,MS,4.991,73.447,3.058,300.69
5376,12/08/2023 23:00,0.00032,0.01449,0.01457,0.231,0.01369,MS,MS,5.162,13.782,99.666,0.065,34.717,0.00008,0.00004,0.00793,0.00798,0.245,0.01774,6.316,15.092,99.942,4.931,251.631,0.04,8.106,8.165,0.247,17.929,MS,5.835,79.174,2.06,308.055
5377,13/08/2023 0:00,0.00034,0.01592,0.01601,0.276,0.01205,MS,MS,5.926,12.936,99.634,0.274,214.398,0.00008,0.00005,0.00598,0.00603,0.22,0.01452,5.513,14.366,99.7,4.425,249.382,0.015,5.179,5.214,0.186,22.524,MS,4.884,79.03,4.608,301.225
5378,13/08/2023 1:00,0.00046,0.01827,0.01849,0.336,0.00605,MS,MS,7.03,12.454,99.469,0.368,329.665,0.00007,-0.00001,0.004,0.00398,0.176,0.01393,4.603,13.734,99.715,6.291,266.675,0.035,6.355,6.41,0.17,16.355,MS,4.603,80.828,7.228,297.569
5379,13/08/2023 2:00,0.00072,0.01891,0.01938,0.354,0.0034,MS,MS,7.243,11.977,99.344,0.426,339.061,Z,Z,Z,Z,Z,Z,4.982,13.307,99.738,7.801,270.149,0.037,5.385,5.443,0.163,11.489,MS,4.521,84.667,7.153,305.044
5380,13/08/2023 3:00,0.00036,0.01108,0.01119,0.244,0.00786,MS,MS,5.688,11.324,99.311,2.454,350.909,0.00007,0.00002,0.00612,0.00614,0.163,0.01026,5.092,12.295,99.7,5.857,264.377,0.041,4.645,4.707,0.163,9.072,MS,5.071,85.984,6.348,302.311
5381,13/08/2023 4:00,Z,Z,Z,Z,Z,MS,MS,4.985,10.671,99.381,1.54,340.074,0.00009,-0.00001,0.0049,0.00489,0.167,0.0107,5.389,11.606,99.701,6.635,270.018,Z,Z,Z,Z,Z,MS,5.58,87.077,5.903,313.494
5382,13/08/2023 5:00,0.00041,0.01098,0.01113,0.196,0.0071,MS,MS,5.334,10.294,99.365,2.007,7.336,0.00006,-0.00004,0.0038,0.00376,0.161,0.01225,5.049,11.377,99.703,7.83,275.601,0.242,6.157,6.419,0.162,6.585,MS,5.736,86.711,6.232,311.946
5383,13/08/2023 6:00,0.00068,0.00825,0.00866,0.194,0.00891,MS,MS,5.708,10.264,99.451,3.749,334.776,0.00006,0.0002,0.00408,0.00428,0.164,0.01198,5.117,11.107,99.716,7.047,276.588,0.525,5.324,5.87,0.171,8.066,MS,5.945,86.686,6.493,317.746
5384,13/08/2023 7:00,0.00303,0.00755,0.01031,0.186,0.0108,MS,MS,5.883,12.142,99.583,5.688,336.057,0.00012,0.00126,0.00433,0.00559,0.179,0.01154,5.302,11.574,99.73,8.166,270.131,2.347,5.136,7.506,0.177,10.03,MS,6.04,82.262,8.222,302.897
5385,13/08/2023 8:00,0.00607,0.00846,0.01424,0.18,0.01331,MS,MS,6.002,14.927,72.315,7.056,342.892,0.00049,0.00297,0.00506,0.00803,0.194,0.01344,5.74,13.682,94.602,6.925,262.757,5.052,5.832,10.905,0.174,12.804,MS,6.132,72.648,8.278,292.739
5386,13/08/2023 9:00,0.00683,0.00885,0.01538,0.192,0.01751,MS,MS,5.991,17.541,55.956,4.049,313.867,0.00635,0.00278,0.0051,0.00788,0.209,0.0189,5.988,16.749,64.195,6.983,273.805,3.755,5.202,8.976,0.161,18.59,MS,6.107,61.442,7.081,283.815
5387,13/08/2023 10:00,0.00539,0.00822,0.01331,0.207,0.02378,MS,MS,6.715,20.015,45.822,4.084,275.428,0.00336,0.00099,0.00315,0.00415,0.177,0.02933,5.855,19.89,45.491,6.153,266.94,2.001,4.042,6.067,0.152,26.899,MS,5.93,50.736,6.656,285.722
5388,13/08/2023 11:00,0.0011,0.00315,0.00394,0.171,0.03871,MS,MS,5.272,22.287,36.284,5.981,220.19,0.00088,0.00033,0.00223,0.00256,0.16,0.03634,5.295,22.288,36.708,6.254,218.746,0.851,3.114,3.987,0.149,34.891,MS,6.236,42.359,3.939,285.267
5389,13/08/2023 12:00,0.00075,0.00204,0.00246,0.146,0.03976,MS,MS,4.603,23.942,30.302,4.249,288.269,0.00046,0.00015,0.00153,0.00168,0.153,0.03669,4.889,24.527,30.011,2.81,200.703,0.261,1.529,1.812,0.132,37.139,MS,4.73,33.448,5.409,281.309
5390,13/08/2023 13:00,0.00048,0.00154,0.00168,0.136,0.04009,MS,MS,3.919,25.136,28.062,4.066,325.615,0.0006,0.00025,0.00139,0.00164,0.139,0.03466,4.12,25.471,26.115,2.773,325.947,0.198,1.352,1.571,0.117,39.346,MS,3.614,30.452,6.266,293.969
5391,13/08/2023 14:00,0.00045,0.00161,0.00172,0.134,0.04334,MS,MS,3.614,26.112,26.774,1.541,60.133,0.0006,0.00024,0.00151,0.00175,0.136,0.03656,3.435,26.519,24.079,3.834,303.281,0.143,1.139,1.302,0.109,38.276,MS,3.09,29.095,5.803,262.52
5392,13/08/2023 15:00,0.00046,0.00139,0.00151,0.122,0.04007,MS,MS,2.88,26.87,25.502,0.212,41.475,0.00047,0.00018,0.00164,0.00181,0.132,0.03938,3.085,27.581,22.075,2.38,346.269,0.126,0.944,1.091,0.107,36.021,MS,2.924,28.087,4.52,241.714
5393,13/08/2023 16:00,0.00053,0.00189,0.00206,0.128,0.04425,MS,MS,2.976,27.243,25.261,4.183,86.518,0.00036,0.00013,0.00156,0.00168,0.129,0.03904,2.874,28.713,20.916,0.641,210.675,0.104,0.894,1.019,0.104,34.894,MS,2.752,26.688,2.561,178.289
5394,13/08/2023 17:00,0.00063,0.0023,0.00256,0.125,0.04257,MS,MS,2.836,27.762,23.808,3.04,93.267,0.00022,0.00013,0.00151,0.00163,0.122,0.03652,2.73,28.775,20.142,4.834,342.136,0.115,0.939,1.074,0.101,35.082,MS,2.541,24.828,1.337,307.494
5395,13/08/2023 18:00,0.00054,0.00207,0.00223,0.124,0.04163,MS,MS,2.528,27.975,23.148,3.175,107.836,0.00025,0.00019,0.00199,0.00218,0.122,0.03792,2.542,29.139,19.435,2.501,45.192,0.134,1.166,1.32,0.103,37.452,MS,2.523,24.602,4.98,77.852
5396,13/08/2023 19:00,0.00044,0.00239,0.00245,0.132,0.04332,MS,MS,2.61,27.468,24.497,6.137,131.214,0.00028,0.00022,0.00363,0.00385,0.122,0.03977,2.742,28.18,21.816,6.985,120.762,0.218,2.564,2.802,0.118,39.347,MS,2.528,24.371,5.78,128.525
5397,13/08/2023 20:00,0.00039,0.00592,0.00591,0.155,0.03989,MS,MS,2.867,25.968,28.583,4.442,143.439,0.0002,0.00025,0.01041,0.01065,0.136,0.03143,4.158,26.011,28.503,7.233,132.785,0.118,5.148,5.286,0.141,41.637,MS,2.975,26.669,6.837,141.832
5398,13/08/2023 21:00,0.0005,0.01396,0.01405,0.211,0.02853,MS,MS,3.856,23.345,36.786,2.789,147.28,0.00013,0.00012,0.0141,0.01422,0.157,0.02343,5.199,23.44,35.832,6.366,129.791,0.036,6.769,6.825,0.163,36.54,MS,3.136,31.493,5.101,146.444
5399,13/08/2023 22:00,0.00032,0.01484,0.01475,0.249,0.01894,MS,MS,4.905,19.674,56.857,1.594,150.315,0.00009,0.00017,0.01736,0.01752,0.187,0.01594,4.283,21.246,44.762,4.772,134.274,0.026,9.474,9.521,0.196,27.974,MS,3.623,38.519,2.086,146.849
5400,13/08/2023 23:00,0.00044,0.02203,0.02205,0.279,0.0081,MS,MS,5.941,18.094,65.055,1.264,142.93,0.0001,0.0011,0.02092,0.02202,0.253,0.00939,5.071,20.268,49.535,1.324,158.702,0.02,8.371,8.411,0.188,24.535,MS,3.568,41.914,2.926,144.141
5401,14/08/2023 0:00,0.0009,0.02269,0.02317,0.295,0.0039,MS,MS,6.003,16.994,85.754,0.292,98.836,0.00013,0.00007,0.01073,0.0108,0.175,0.01522,3.926,19.656,51.91,2.539,213.675,0.003,4.629,4.652,0.125,28.611,MS,3.145,38.1,3.59,146.505
5402,14/08/2023 1:00,0.00088,0.02036,0.0208,0.285,0.00282,MS,MS,6.89,15.591,99.796,0.348,36.745,0.00008,0.00094,0.01555,0.01649,0.157,0.0068,4.134,18.221,67.208,1.148,133.368,0.018,7.38,7.419,0.17,17.671,MS,3.602,51.296,1.069,337.946
5403,14/08/2023 2:00,0.00477,0.02088,0.02521,0.316,0.00102,MS,MS,6.183,14.908,99.754,0.669,356.85,Z,Z,Z,Z,Z,Z,5.367,17.472,65.864,2.426,281.329,0.006,4.715,4.741,0.119,21.214,MS,3.082,56.274,4.625,287.593
5404,14/08/2023 3:00,0.01348,0.01946,0.03249,0.33,0.00094,MS,MS,6.177,14.091,99.592,0.337,49.063,0.00011,0.00232,0.01155,0.01388,0.149,0.01028,3.812,16.429,65.959,5.788,268.701,0.064,9.579,9.663,0.125,10.775,MS,3.863,67.546,7.515,288.407
5405,14/08/2023 4:00,Z,Z,Z,Z,Z,MS,MS,5.423,13.843,99.639,1.756,330.322,0.00031,0.00322,0.01107,0.01429,0.138,0.00756,4.468,15.46,73.899,6.715,269.847,Z,Z,Z,Z,Z,MS,4.424,71.621,7.434,304.117
5406,14/08/2023 5:00,0.00139,0.01808,0.01903,0.184,0.00436,MS,MS,4.561,13.808,98.538,0.458,346.182,0.00104,0.00617,0.01316,0.01933,0.145,0.00556,4.248,15.04,73.659,7.446,265.864,0.165,8.902,9.091,0.116,7.03,MS,4.705,69.425,8.85,307.471
5407,14/08/2023 6:00,0.00685,0.0167,0.02311,0.223,0.00222,MS,MS,5.273,14.679,77.041,2.272,16.529,0.0016,0.00352,0.01233,0.01586,0.163,0.00529,5.528,15.383,66.689,8.539,273.038,0.38,7.444,7.843,0.125,9.004,MS,5.06,64.661,8.418,300.52
5408,14/08/2023 7:00,0.02083,0.01571,0.03611,0.389,0.00314,MS,MS,6.835,17.285,69.084,1.136,2.079,0.00367,0.00696,0.01151,0.01846,0.194,0.00714,6.356,16.815,57.374,9.937,273.226,2.827,7.772,10.613,0.13,10.619,MS,5.428,58.23,7.667,297.393
5409,14/08/2023 8:00,0.00812,0.01056,0.01826,0.181,0.01343,MS,MS,5.846,20.414,44.44,10.968,321.13,0.00409,0.01112,0.01174,0.02285,0.217,0.00955,7.062,19.337,47.076,8.634,279.691,5.883,8.482,14.38,0.132,11.919,MS,5.951,52.814,9.038,295.464
5410,14/08/2023 9:00,0.00752,0.01047,0.01758,0.192,0.01743,MS,MS,5.856,23.216,38.589,8.3,327.628,0.00305,0.0102,0.01315,0.02335,0.228,0.01563,8.336,23.273,34.754,6.762,309.093,8.509,9.729,18.252,0.145,14.992,MS,7.185,45.804,8.08,294.753
5411,14/08/2023 10:00,0.00326,0.00799,0.01085,0.169,0.03084,MS,MS,6.149,25.521,35.113,10.409,331.173,0.00205,0.0047,0.0113,0.016,0.199,0.02722,7.007,25.496,31.014,10.161,326.637,3.511,6.836,10.359,C,28.601,MS,6.201,36.034,9.649,302.782
5412,14/08/2023 11:00,0.00165,0.00549,0.00675,0.158,0.03919,MS,MS,4.995,26.684,34.794,10.953,0.143,0.00205,0.003,0.01098,0.01397,0.183,0.03748,7.23,27.247,28.92,6.055,336.567,0.809,3.945,4.765,C,40.475,MS,4.925,33.878,9.68,345.816
5413,14/08/2023 12:00,0.0009,0.00395,0.00446,0.147,0.04558,MS,MS,4.535,28.439,28.647,6.038,2.733,0.00112,0.00168,0.00927,0.01094,0.18,0.04648,7.883,29.425,24.54,4.754,353.393,0.945,3.935,4.89,C,43.778,MS,4.853,27.234,8.792,339.51
5414,14/08/2023 13:00,0.00078,0.00354,0.00394,0.141,0.04919,MS,MS,4.88,29.555,23.905,7.345,11.199,0.00081,0.00124,0.00768,0.00893,0.161,0.05174,6.996,30.888,19.709,3.942,354.569,0.357,2.472,2.837,C,45.211,MS,5.111,24.874,14.366,5.195
5415,14/08/2023 14:00,0.00076,0.0034,0.00379,0.137,0.05155,MS,MS,5.313,30.298,21.415,7.635,33.675,0.00065,0.00161,0.00759,0.00921,0.162,0.05088,11.17,31.837,17.628,7.295,7.94,0.234,2.019,2.261,0.14,48.909,MS,5.865,23.392,12.365,33.851
