2236,04/04/2017 3:00,0.07605,0.03391,0.11047,0.575,0.00092,MS,MS,14.738,-3.182,MS,D,D,0.00015,0.01207,0.03043,0.0437,0.284,0.00141,9.083,MS,MS,5.214,269.17,1.069,15.257,16.34,0.158,12.812,2.638,2.638,85.734,8.116,314.331
2237,04/04/2017 4:00,0.05385,0.03541,0.08968,0.432,0.0007,MS,MS,9.018,-3.553,MS,D,D,0.0002,0.00562,0.02172,0.02863,0.209,0.0069,5.398,MS,MS,5.325,265.783,0.736,10.295,11.046,0.145,15.954,1.603,1.603,88.652,7.258,311.727
2238,04/04/2017 5:00,0.00958,0.03074,0.04051,0.183,0.00111,MS,MS,5.315,-3.361,MS,D,D,0.00067,0.02067,0.02797,0.05,0.233,0.00276,5.457,MS,MS,5.899,268.132,1.114,11.396,12.524,0.154,14.3,2.376,2.376,88.428,7.106,314.548
2239,04/04/2017 6:00,0.00635,0.02519,0.03168,0.122,0.007,MS,MS,3.813,-2.928,MS,D,D,0.00062,0.01672,0.02913,0.04714,0.286,0.00078,6.848,MS,MS,5.113,265.658,1.501,11.989,13.511,0.158,13.655,1.678,1.678,88.118,9.595,316.002
2240,04/04/2017 7:00,0.01206,0.0261,0.03835,0.147,0.00736,MS,MS,2.985,-2.269,MS,D,D,0.00068,0.03092,0.03022,0.06264,0.374,0.00086,8.311,MS,MS,5.707,257.239,3.742,14.706,18.466,0.216,14.333,2.325,2.325,81.944,9.138,314.613
2241,04/04/2017 8:00,D,D,D,0.293,0.00626,MS,MS,6.176,-0.395,MS,D,D,0.00085,0.02085,0.02347,0.04561,0.34,0.00875,6.392,MS,MS,7.227,265.776,6.098,11.93,18.044,0.203,18.465,2.358,2.358,72.576,9.034,310.613
2242,04/04/2017 9:00,0.0134,0.0179,0.03146,0.172,0.02075,MS,MS,4.772,2.002,MS,7.25,326.49,0.00193,0.01615,0.02078,0.03827,0.301,0.01566,5.681,MS,MS,4.753,268.962,5.369,9.196,14.582,0.203,25.599,1.895,1.895,59.954,9.383,304.341
2243,04/04/2017 10:00,0.00871,0.01307,0.02187,0.114,0.02994,MS,MS,3.692,4.729,MS,4.411,322.151,0.00238,0.00517,0.01187,0.01814,0.19,0.032,2.618,MS,MS,3.797,294.117,4.12,7.635,11.772,0.191,32.739,1.817,1.817,44.793,7.452,294.434
2244,04/04/2017 11:00,0.00481,0.00888,0.01373,0.085,0.03726,MS,MS,2.426,6.345,MS,3.179,209.721,0.00103,0.0025,0.0075,0.01127,0.177,0.03652,1.284,MS,MS,4.394,155.356,2.376,5.297,7.691,0.181,39.73,1.321,1.321,29.753,1.479,191.852
2245,04/04/2017 12:00,0.00347,0.00626,0.00979,0.082,0.0412,MS,MS,2.5,7.296,MS,7.096,166.988,0.00063,0.00098,0.0035,0.00566,0.151,0.0405,0.972,MS,MS,9.351,145.433,2.575,5.552,8.144,0.19,40.415,1.527,1.527,27.493,6.228,161.266
2246,04/04/2017 13:00,0.00188,0.00376,0.00571,0.058,0.0442,MS,MS,2.224,8.461,MS,9.983,161.842,0.00038,0.0001,0.00148,0.00244,0.136,0.04454,0.919,MS,MS,10.829,152.258,2.487,4.067,6.573,0.163,43.683,1.271,1.271,26.426,7.941,140.024
2247,04/04/2017 14:00,0.00086,0.00234,0.00329,0.055,0.04764,MS,MS,1.899,9.59,MS,7.459,171.559,0.00017,0,0.00108,0.00201,0.129,0.04645,0.927,MS,MS,8.386,146.552,0.908,2.581,3.508,0.159,46.956,1.112,1.112,23.864,4.996,171.857
2248,04/04/2017 15:00,0.00071,0.00228,0.00308,0.045,0.04871,MS,MS,2.203,10.747,MS,3.728,130.946,0.00017,0.00015,0.00153,0.00264,0.129,0.04694,1.091,MS,MS,8.64,114.012,0.528,1.707,2.254,0.158,49.514,0.973,0.973,20.348,2.867,160.195
2249,04/04/2017 16:00,0.00074,0.00254,0.00337,0.053,0.04955,MS,MS,2.202,11.135,MS,7.434,193.853,0.00012,0.00005,0.00137,0.00239,0.126,0.04835,1.027,MS,MS,4.645,154.467,0.571,1.589,2.179,0.14,50.413,1.129,1.129,19.563,8.53,291.63
2250,04/04/2017 17:00,0.00074,0.00324,0.00408,0.042,0.05039,MS,MS,1.937,11.629,MS,7.329,240.478,0.00027,0.00008,0.00193,0.00295,0.131,0.04839,1.063,MS,MS,2.429,167.53,0.304,1.473,1.797,0.143,50.877,1.373,1.373,20.116,15.016,290.86
2251,04/04/2017 18:00,0.00067,0.00361,0.00437,0.043,0.04857,MS,MS,2.211,11.14,MS,13.362,301.141,0.00058,0.00047,0.00302,0.00453,0.13,0.04746,1.182,MS,MS,7.111,291.302,0.286,1.697,2.003,0.153,49.285,1.166,1.166,21.86,15.341,291.103
2252,04/04/2017 19:00,0.00032,0.00519,0.00558,0.051,0.0458,MS,MS,2.044,9.805,MS,13.582,294.15,0.00057,0.00012,0.00432,0.00557,0.142,0.04501,1.131,MS,MS,9.36,286.715,0.276,4.18,4.477,0.157,45.286,1.257,1.257,25.173,10.495,293.183
2253,04/04/2017 20:00,0.00011,0.01023,0.01044,0.082,0.03925,MS,MS,3.077,8.128,MS,10.448,295.758,0.00058,0.00015,0.00743,0.00874,0.169,0.0389,1.35,MS,MS,6.337,277.465,0.329,8.255,8.605,0.179,38.002,1.711,1.711,31.603,8.067,306.188
2254,04/04/2017 21:00,0.0029,0.0277,0.03075,0.121,0.02247,MS,MS,3.161,7.066,MS,11.104,280.694,0.00042,0.00008,0.00718,0.00842,0.165,0.03697,2.695,MS,MS,6.842,256.408,0.351,9.461,9.833,0.179,36.028,1.697,1.697,34.155,6.828,315.895
2255,04/04/2017 22:00,0.00029,0.02319,0.02361,0.142,0.02334,MS,MS,3.162,5.478,MS,5.499,330.393,0.00008,0.0009,0.01737,0.01938,0.197,0.02586,5.075,MS,MS,4.957,234.12,0.226,7.761,8.009,0.16,36.358,1.76,1.76,38.314,8.6,304.204
2256,04/04/2017 23:00,0.00001,0.01761,0.01772,0.143,0.0257,MS,MS,3.024,3.531,MS,2.413,337.065,0.00023,0.00108,0.02515,0.02754,0.194,0.01731,6.196,MS,MS,2.4,232.899,0.211,6.744,6.978,0.152,36.033,1.689,1.689,42.201,9.021,307.605
2257,05/04/2017 0:00,0.00335,0.02816,0.03166,0.165,0.01248,MS,MS,3.627,1.392,MS,1.399,165.684,0.0002,0.00047,0.01988,0.02166,0.18,0.01961,6.852,MS,MS,2.845,257.883,0.26,5.644,5.927,0.148,35.775,1.444,1.444,45.894,8.021,310.469
2258,05/04/2017 1:00,0.0064,0.03582,0.0424,0.195,0.00505,MS,MS,6.147,0.069,MS,1.73,154.796,0.00027,0.00042,0.01635,0.01789,0.226,0.02026,8.067,MS,MS,2.397,256.593,0.258,6.687,6.969,0.159,32.644,1.425,1.425,51.915,5.682,309.67
2259,05/04/2017 2:00,0.0003,0.0228,0.02325,0.122,0.01426,MS,MS,6.438,-0.968,MS,1.338,165.999,Z,Z,Z,Z,Z,Z,17.052,MS,MS,3.63,252.291,0.4,9.825,10.249,0.156,27.891,1.957,1.957,55.391,7.365,325.819
2260,05/04/2017 3:00,0.00115,0.02865,0.02996,0.13,0.00588,MS,MS,7.387,-1.758,MS,0.999,356.719,0.00017,0.00042,0.02098,0.02277,0.199,0.01344,7.491,MS,MS,3.054,262.863,0.419,16.022,16.468,0.165,17.315,2.596,2.596,61.749,4.041,300.48
2261,05/04/2017 4:00,0.00676,0.03243,0.03936,0.139,0.00122,MS,MS,8.02,-2.195,MS,1.114,151.736,0.00027,0.00285,0.02953,0.03387,0.223,0.00339,12.063,MS,MS,1.069,247.016,0.513,13.151,13.69,0.166,20.005,2.333,2.333,66.287,4.127,304.73
2262,05/04/2017 5:00,0.01469,0.03423,0.04921,0.162,0.00076,MS,MS,7.507,-2.397,MS,1.009,288.433,0.00037,0.01497,0.03454,0.0512,0.234,0.00161,12.633,MS,MS,3.195,276.234,1.427,16.084,17.544,0.169,15.718,2.28,2.28,67.887,4.327,313.364
2263,05/04/2017 6:00,0.03338,0.03643,0.07013,0.218,0.00103,MS,MS,7.955,-2.486,MS,0.633,326.076,0.0004,0.01112,0.03156,0.04417,0.269,0.00302,10.439,MS,MS,3.72,277.539,7.366,30.56,37.934,0.271,4.989,3.592,3.592,68.059,3.912,334.581
2264,05/04/2017 7:00,0.07362,0.04165,0.11568,0.452,0.00168,MS,MS,10.956,-1.722,MS,0.966,267.332,0.00068,0.02277,0.03407,0.05857,0.379,0.00189,10.654,MS,MS,3.744,256.36,24.853,33.95,58.834,0.452,2.777,8.113,8.113,68.01,3.422,300.747
2265,05/04/2017 8:00,0.1089,0.04952,0.1588,0.536,0.00451,MS,MS,19.053,2.136,MS,1.807,202.341,0.0008,0.02822,0.02989,0.05972,0.445,0.00759,8.921,MS,MS,3.927,238.371,24.565,28.628,53.223,0.382,10.475,7.027,7.027,55.272,3.831,297.814
2266,05/04/2017 9:00,0.04735,0.04042,0.08802,0.442,0.01214,MS,MS,16.051,5.627,MS,2.606,169.073,0.0012,0.01182,0.02143,0.03479,0.311,0.01973,4.793,MS,MS,3.256,147.363,18.832,27.22,46.085,0.383,18.033,6.548,6.548,36.793,1.256,256.669
2267,05/04/2017 10:00,0.01964,0.02765,0.04756,0.248,0.02409,MS,MS,14.122,7.919,MS,6.2,169.564,0.00047,0.00757,0.01484,0.02354,0.245,0.02689,4.551,MS,MS,8.489,131.179,7.992,16.018,24.051,0.287,31.95,4.256,4.256,31.329,6.224,146.914
2268,05/04/2017 11:00,0.00637,0.01219,0.01865,0.118,0.03635,MS,MS,6.347,9.973,MS,10.532,146.3,0.00047,0.00093,0.00393,0.00567,0.146,0.03904,2.14,MS,MS,13.878,136.457,6.61,12.817,19.447,0.258,36.249,3.518,3.518,M,9.227,145.779
2269,05/04/2017 12:00,0.00213,0.00576,0.00792,0.08,0.04053,MS,MS,4.272,11.741,MS,9.623,157.69,0.00027,0.0001,0.00196,0.00279,0.141,0.04124,1.35,MS,MS,13.52,142.435,2.621,6.058,8.706,0.251,40.738,2.312,2.312,M,8.284,154.693
2270,05/04/2017 13:00,0.00219,0.00566,0.00789,0.135,0.04051,MS,MS,4.066,13.138,MS,8.397,152.633,0.00025,0,0.00193,0.00264,0.137,0.04006,1.008,MS,MS,7.894,155.864,1.771,5.491,7.29,0.24,38.866,2.006,2.006,27.282,7.15,165.633
2271,05/04/2017 14:00,0.00174,0.00485,0.00666,0.131,0.03968,MS,MS,3.697,14.779,MS,6.53,168.399,0.00013,0.00012,0.00219,0.003,0.136,0.03919,0.831,MS,MS,6.196,140.085,1.77,4.306,6.104,0.218,38.946,1.623,1.623,26.778,5.314,176.334
2272,05/04/2017 15:00,0.00131,0.00445,0.00584,0.086,0.03964,MS,MS,2.952,16.506,MS,0.983,187.44,0.00022,0.00028,0.00253,0.0036,0.145,0.03848,0.899,MS,MS,2.803,161.768,0.844,3.463,4.335,0.17,39.679,1.898,1.898,25.695,1.964,209.28
2273,05/04/2017 16:00,0.00127,0.00409,0.00544,0.077,0.03982,MS,MS,3.601,16.79,MS,2.862,238.118,0.00012,0.00007,0.00205,0.00272,0.143,0.03877,0.822,MS,MS,2.487,165.109,0.393,2.061,2.482,0.13,39.771,1.366,1.366,26.743,6.623,265.28
2274,05/04/2017 17:00,0.00103,0.00339,0.00452,0.089,0.03974,MS,MS,3.671,16.458,MS,3.609,171.505,0.00018,0,0.00211,0.0026,0.14,0.03671,0.74,MS,MS,5.662,218.348,0.483,3.076,3.588,0.132,36.548,1.479,1.479,28.967,8.531,289.168
2275,05/04/2017 18:00,0.00109,0.0059,0.00708,0.077,0.03536,MS,MS,3.146,16.072,MS,9.078,253.842,0.00015,0.00008,0.00266,0.00332,0.139,0.0366,0.781,MS,MS,15.212,243.977,0.404,2.716,3.148,0.115,36.427,1.716,1.716,29.972,10.334,252.823
2276,05/04/2017 19:00,0.00055,0.00721,0.00781,0.083,0.03489,MS,MS,3.209,14.476,MS,8.34,235.002,0.00027,0,0.0064,0.00692,0.167,0.03238,1.118,MS,MS,8.308,231.325,0.29,3.771,4.091,0.141,36.975,1.685,1.685,31.21,10.965,220.324
2277,05/04/2017 20:00,0.00007,0.0092,0.00934,0.128,0.03161,MS,MS,3.737,12.968,MS,6.279,232.104,0.00027,0,0.01128,0.01154,0.182,0.02785,1.647,MS,MS,6.351,217.781,0.229,7.303,7.562,0.151,32.755,2.418,2.418,34.176,6.596,252.667
2278,05/04/2017 21:00,0.00056,0.02343,0.02411,0.131,0.0176,MS,MS,4.494,11.395,MS,4.148,245.976,0.00052,0,0.00998,0.00999,0.175,0.02844,2.581,MS,MS,4.053,208.986,0.096,4.237,4.363,0.126,36.664,1.236,1.236,36.468,6.863,280.098
2279,05/04/2017 22:00,0.00412,0.03686,0.0411,0.166,0.00727,MS,MS,5.046,10.504,MS,3.268,263.325,0.00047,0,0.01049,0.01072,0.178,0.0274,3.999,MS,MS,3.991,202.846,0.119,4.816,4.966,0.127,36.713,0.888,0.888,38.461,6.076,301.272
2280,05/04/2017 23:00,0.0008,0.02639,0.02733,0.136,0.01517,MS,MS,4.169,9.618,MS,4.529,184.695,0.0005,-0.00002,0.00475,0.00485,0.137,0.03451,2.403,MS,MS,10.602,202.827,0.104,6.671,6.806,0.145,32.49,1.029,1.029,42.36,2.897,287.619
2281,06/04/2017 0:00,0.00055,0.03055,0.03126,0.143,0.01037,MS,MS,4.521,8.74,MS,4.184,212.736,0.00023,0,0.00269,0.00269,0.125,0.03657,2.422,MS,MS,10.033,203.425,0.135,6.685,6.85,0.155,33.718,0.993,0.993,41.728,5.617,233.66
2282,06/04/2017 1:00,0.00137,0.02868,0.03017,0.112,0.01125,MS,MS,4.731,7.926,MS,4.792,196.312,0.00027,0,0.00376,0.00384,0.126,0.03484,3.534,MS,MS,9.813,206.839,0.021,3.114,3.166,0.134,40.019,0.621,0.621,40.111,8.13,212.165
2283,06/04/2017 2:00,0.00008,0.01683,0.01702,0.083,0.02278,MS,MS,3.535,7.791,MS,6.958,184.725,Z,Z,Z,Z,Z,Z,4.208,MS,MS,10.157,180.782,0.037,3.914,3.983,0.144,38.712,0.737,0.737,44.187,6.858,211.968
2284,06/04/2017 3:00,0.00002,0.0132,0.01328,0.075,0.02616,MS,MS,2.834,7.711,MS,2.373,171.345,0.00051,0,0.00355,0.00347,0.133,0.03583,4.851,MS,MS,8.756,212.661,0.123,3.585,3.739,0.137,38.117,0.513,0.513,48.573,2.306,211.055
2285,06/04/2017 4:00,0.00009,0.01928,0.01947,0.083,0.01947,MS,MS,3.032,6.966,MS,1.16,149.896,0.00046,0.00017,0.01177,0.01221,0.149,0.02642,5.69,MS,MS,3.306,233.08,0.188,3.577,3.797,0.133,38.949,0.509,0.509,49.367,3.896,229.742
2286,06/04/2017 5:00,0.00314,0.03075,0.03399,0.12,0.01021,MS,MS,3.776,7.245,MS,2.831,208.865,0.00034,0.00082,0.01412,0.0154,0.148,0.02604,5.125,MS,MS,5.898,248.221,0.148,7.194,7.374,0.15,32.098,0.735,0.735,52.48,0.963,264.174
2287,06/04/2017 6:00,0.00902,0.03968,0.04884,0.207,0.00172,MS,MS,5.673,6.022,MS,0.118,82.345,0.0004,0.00098,0.02415,0.02578,0.193,0.01554,7.81,MS,MS,3.771,244.195,2.132,21.294,23.459,0.228,17.498,2.073,2.073,57.816,1.56,318.805
2288,06/04/2017 7:00,0.02284,0.04202,0.06505,0.218,0.00271,MS,MS,6.726,5.531,MS,1.383,209.415,0.00056,0.01297,0.0342,0.04815,0.293,0.00649,13.678,MS,MS,1.084,281.305,5.068,27.481,32.582,0.311,12.29,5.207,5.207,58.555,3.042,319.467
2289,06/04/2017 8:00,0.04594,0.04352,0.0898,0.341,0.00453,MS,MS,9.664,6.322,MS,2.582,246.427,0.00088,0.02338,0.0342,0.05868,0.424,0.0082,13.877,MS,MS,4.693,254.087,11.573,25.78,37.388,0.336,15.426,4.091,4.091,55.779,2.572,318.643
2290,06/04/2017 9:00,0.01515,0.02358,0.03889,0.211,0.01962,MS,MS,6.629,9.942,MS,6.589,235.111,0.00079,0.01617,0.02402,0.04125,0.368,0.01734,11.011,MS,MS,6.436,238.057,7.432,15.617,23.084,0.237,24.353,3.935,3.935,51.958,5.111,287.042
2291,06/04/2017 10:00,0.00461,0.0095,0.01414,0.117,0.03412,MS,MS,3.632,13.041,MS,9.952,224.561,0.00036,0.00095,0.005,0.00649,0.161,0.03822,2.622,MS,MS,14.204,206.738,3.311,9.02,12.366,0.185,31.43,1.949,1.949,46.131,5.164,274.227
2292,06/04/2017 11:00,0.00159,0.0047,0.00636,0.081,0.04085,MS,MS,2.173,14.865,MS,9.83,229.648,0.00034,0.00028,0.00345,0.00435,0.168,0.04099,1.87,MS,MS,12.994,210.443,3.327,4.819,8.182,0.162,38.728,1.521,1.521,39.648,7.332,243.066
2293,06/04/2017 12:00,0.00083,0.0033,0.00418,0.065,0.04433,MS,MS,2.219,16.302,MS,12.561,215.991,0.0002,0.00002,0.00237,0.00294,0.137,0.04334,0.936,MS,MS,16.327,193.23,0.271,1.496,1.803,0.125,45.344,0.536,0.536,33.141,13.619,227.79
2294,06/04/2017 13:00,0.00088,0.00305,0.004,0.053,0.04483,MS,MS,3.101,16.627,MS,15.393,214.783,0.00014,0.00013,0.0025,0.00317,0.135,0.04383,1.127,MS,MS,20.329,197.636,0.357,1.56,1.954,0.128,45.919,1.229,1.229,31.585,14.614,208.482
2295,06/04/2017 14:00,0.0009,0.00268,0.00366,0.064,0.0446,MS,MS,4.525,16.473,MS,18.716,189.226,0.00025,0.00007,0.002,0.00273,0.13,0.04319,1.223,MS,MS,23.029,172.444,0.56,1.766,2.366,0.111,45.543,2.359,2.359,32.208,16.58,185.788
2296,06/04/2017 15:00,0.0011,0.00356,0.00474,0.072,0.04328,MS,MS,4.781,16.199,MS,18.365,176.239,0.00006,0.00003,0.00178,0.00242,0.132,0.04296,1.172,MS,MS,22.722,167.646,0.872,3.459,4.369,0.12,43.539,2.323,2.323,34.447,14.579,169.498
2297,06/04/2017 16:00,0.00073,0.00351,0.00429,0.069,0.04343,MS,MS,3.277,16.12,MS,17.242,186.845,0.00003,0.00002,0.00223,0.00289,0.142,0.04295,1.168,MS,MS,22.589,183.123,0.786,3.446,4.27,0.108,43.755,1.797,1.797,32.662,15.101,170.664
2298,06/04/2017 17:00,0.00098,0.00354,0.00458,0.057,0.04327,MS,MS,2.442,16.684,MS,18.873,201.976,0.00001,0,0.00187,0.00245,0.137,0.04298,0.995,MS,MS,22.395,183.693,0.41,1.874,2.323,0.113,44.881,1.343,1.343,30.929,13.703,187.879
2299,06/04/2017 18:00,0.00137,0.00411,0.00554,0.055,0.04416,MS,MS,2.874,16.142,MS,21.935,206.35,0.00011,0,0.00168,0.00206,0.132,0.04457,0.972,MS,MS,24.181,198.336,0.393,1.804,2.236,0.1,45.877,1.109,1.109,29.002,14.127,194.398
2300,06/04/2017 19:00,0.00081,0.0057,0.00657,0.053,0.04357,MS,MS,2.782,14.922,MS,21.901,209.766,0.00002,0,0.00125,0.00175,0.127,0.04363,0.867,MS,MS,24.118,200.583,0.223,1.829,2.093,0.098,46.002,1.016,1.016,30.797,12.924,194.493
2301,06/04/2017 20:00,0.00015,0.00614,0.00638,0.063,0.04008,MS,MS,2.803,13.313,MS,17.157,210.221,0.00025,0,0.0017,0.00179,0.125,0.04167,1.136,MS,MS,22.137,203.077,0.136,2.739,2.911,0.111,42.943,0.969,0.969,33.476,17.078,218.861
2302,06/04/2017 21:00,0.00032,0.00718,0.00756,0.065,0.03761,MS,MS,1.78,11.778,MS,12.85,206.808,0.00019,0,0.00215,0.00264,0.135,0.03989,2.248,MS,MS,19.064,196.944,0.105,2.303,2.449,0.094,41.664,0.438,0.438,38.619,12.106,206.777
2303,06/04/2017 22:00,0.00044,0.01248,0.01299,0.073,0.03241,MS,MS,2.145,10.594,MS,11.924,206.502,0.00005,0,0.00207,0.00264,0.128,0.03894,3.516,MS,MS,18.151,199.905,0.124,2.444,2.611,0.103,40.659,0.319,0.319,43.073,9.765,197.003
2304,06/04/2017 23:00,0.00037,0.01306,0.01349,0.082,0.02967,MS,MS,1.291,9.045,MS,5.853,184.227,0.00011,0,0.00227,0.00287,0.125,0.03674,2.267,MS,MS,9.225,186.725,0.055,3.087,3.182,0.102,38.725,0.422,0.422,47.643,3.768,207.221
2305,07/04/2017 0:00,0.00032,0.01907,0.01949,0.073,0.02145,MS,MS,1.399,7.185,MS,2.85,175.193,0.00003,-0.00002,0.00238,0.00298,0.127,0.03744,2.116,MS,MS,10.616,198.88,0.079,5.559,5.675,0.125,35.946,0.162,0.162,48.021,1.68,321.227
2306,07/04/2017 1:00,0.00704,0.0311,0.03832,0.148,0.00775,MS,MS,2.721,5.021,MS,0.643,38.347,0.00011,0,0.00502,0.00545,0.132,0.03258,2.23,MS,MS,3.599,179.931,0.331,12.475,12.837,0.167,24.689,0.504,0.504,56.432,1.814,338.708
2307,07/04/2017 2:00,0.00872,0.03536,0.04423,0.17,0.00141,MS,MS,3.097,3.099,MS,1.976,98.856,Z,Z,Z,Z,Z,Z,8.047,MS,MS,1.97,44.394,0.499,17.616,18.153,0.211,13.419,0.87,0.87,67.532,2.07,286.784
2308,07/04/2017 3:00,0.01357,0.03457,0.04837,0.236,0.00083,MS,MS,5.331,2.051,MS,1.855,18.251,0.00019,0.00406,0.02846,0.03381,0.259,0.00341,11.853,MS,MS,1.984,64.898,2.777,25.418,28.239,0.244,4.028,1.125,1.125,71.313,2.164,318.098
2309,07/04/2017 4:00,0.02109,0.03242,0.05374,0.253,0.00075,MS,MS,8.43,0.971,MS,0.493,163.34,0.00006,0.00947,0.02802,0.03889,0.316,0.00178,16.415,MS,MS,1.133,134.212,1.889,22.371,24.303,0.225,4.224,1.332,1.332,73.882,3.286,294.28
2310,07/04/2017 5:00,0.06174,0.03312,0.09536,0.336,0.00091,MS,MS,11.936,0.523,MS,3.144,352.091,0.00038,0.02608,0.03359,0.06123,0.297,-0.00011,15.944,MS,MS,4.176,310.54,2.003,21.967,24.013,0.185,5.369,0.653,0.653,75.912,3.699,316.496
2311,07/04/2017 6:00,0.06193,0.03433,0.0967,0.369,0.00056,MS,MS,7.632,0.749,MS,6.898,332.687,0.00036,0.02584,0.03085,0.05814,0.336,-0.00032,12.243,MS,MS,5.155,270.014,5.068,25.91,31.02,0.24,5.247,1.163,1.163,74.084,6.614,308.406
2312,07/04/2017 7:00,0.05417,0.03584,0.0904,0.409,0.00185,MS,MS,6.599,1.656,MS,7.053,337.517,0.00009,0.011,0.02593,0.03846,0.289,0.00336,7.625,MS,MS,4.06,264.699,2.588,16.605,19.232,0.23,16.47,1.977,1.977,69.067,5.868,315.594
2313,07/04/2017 8:00,0.02882,0.03478,0.06383,0.358,0.00282,MS,MS,5.464,2.903,MS,3.571,349.732,0.00029,0.03145,0.03139,0.06449,0.434,0.00091,8.935,MS,MS,2.372,208.741,6.88,22.781,29.701,0.296,10.904,1.968,1.968,65.59,3.94,333.194
2314,07/04/2017 9:00,0.06439,0.03723,0.10203,0.51,0.00178,MS,MS,9.448,3.613,MS,4.137,196.35,0.00039,C,C,C,0.471,0.00171,C,MS,MS,3.281,261.702,15.799,28.512,44.347,0.39,4.766,4.457,4.457,65.455,2.798,258.429
2315,07/04/2017 10:00,0.03103,0.03088,0.06215,0.343,0.00859,MS,MS,6.371,4.592,MS,4.19,357.744,0.00046,C,C,C,0.498,0.00341,C,MS,MS,5.246,260.921,11.683,25.891,37.61,0.374,9.589,3.449,3.449,63.986,2.15,296.166
2316,07/04/2017 11:00,0.01975,0.02919,0.04916,0.294,0.00922,MS,MS,5.924,5.289,MS,3.861,187.475,0.00024,C,C,C,0.356,0.00706,C,MS,MS,3.424,248.802,9.702,22.795,32.531,0.324,15.715,3.618,3.618,61.693,3.903,174.943
2317,07/04/2017 12:00,0.01808,0.02937,0.04766,0.301,0.01171,MS,MS,6.127,5.078,MS,1.835,310.639,0.00031,C,C,C,0.337,0.01148,C,MS,MS,3.079,279.777,5.238,16.255,21.526,0.265,28.668,2.136,2.136,74.26,5.315,188.563
2318,07/04/2017 13:00,0.00464,0.0166,0.02132,0.164,0.02887,MS,MS,3.323,5.162,MS,6.675,264.76,-0.00001,C,C,C,0.192,0.03539,C,MS,MS,6.361,274.641,2.384,9.151,11.567,0.2,35.151,1.174,1.174,82.27,3.731,256.36
2319,07/04/2017 14:00,0.00564,0.0126,0.01829,0.16,0.03406,MS,MS,4.067,6.508,MS,1.035,201.871,-0.00014,C,C,C,0.187,C,C,MS,MS,0.782,322.876,2.584,7.07,9.685,0.189,40.153,1.262,1.262,77.802,2.523,158.109
2320,07/04/2017 15:00,0.00379,0.01444,0.01831,0.148,0.03438,MS,MS,5.541,6.882,MS,4.606,130.354,-0.00001,0.00153,0.00676,0.00938,0.161,C,3.383,MS,MS,7.73,128.314,1.307,6.045,7.381,0.182,43.273,1.173,1.173,74.328,6.094,152.43
2321,07/04/2017 16:00,0.00495,0.01051,0.01551,0.153,0.03652,MS,MS,4.22,8.126,MS,4.379,131.122,0.00013,0.00097,0.00355,0.00552,0.155,C,2.526,MS,MS,7.496,138.005,2.126,6.878,9.032,0.199,41.884,1.97,1.97,70.105,4.028,166.695
2322,07/04/2017 17:00,0.00267,0.00606,0.00876,0.111,0.04106,MS,MS,3.251,9.722,MS,3.495,111.767,0.00008,0.00016,0.00193,0.00308,0.144,C,1.647,MS,MS,5.366,141.232,1.497,5.551,7.075,0.192,43.462,1.936,1.936,63.768,4.747,143.844
2323,07/04/2017 18:00,0.00111,0.00491,0.00607,0.092,0.04204,MS,MS,2.589,11.062,MS,5.155,129.34,-0.00007,0.00059,0.0027,0.00439,0.148,0.04345,1.113,MS,MS,7.348,83.217,1.942,8.559,10.526,0.211,40.057,2.753,2.753,62.286,4.874,129.756
2324,07/04/2017 19:00,0.00035,0.00449,0.00488,0.089,0.04434,MS,MS,1.867,11.12,MS,8.739,204.107,-0.00017,0.00015,0.00246,0.00351,0.149,0.04957,0.571,MS,MS,17.114,212.791,0.732,6.757,7.514,0.179,41.875,1.651,1.651,57.328,7.597,183.407
2325,07/04/2017 20:00,0.00005,0.0063,0.0064,0.078,0.0444,MS,MS,1.61,9.588,MS,12.493,219.56,-0.00004,0.00015,0.00432,0.00529,0.146,0.0443,0.498,MS,MS,14.797,206.698,0.108,3.483,3.614,0.138,48.387,0.066,0.066,42.68,14.293,224.485
2326,07/04/2017 21:00,0.00004,0.00831,0.00837,0.104,0.03983,MS,MS,2.163,8.118,MS,11.33,217.903,-0.00012,0.00016,0.00437,0.00518,0.148,0.04232,0.562,MS,MS,11.985,206.747,0.456,6.708,7.186,0.181,43.072,0.412,0.412,47.499,3.483,249.893
2327,07/04/2017 22:00,0.00002,0.0102,0.01025,0.115,0.03758,MS,MS,2.276,6.881,MS,4.293,250.656,-0.00029,0.00017,0.01222,0.01324,0.175,0.0353,0.904,MS,MS,6.426,215.553,0.142,7.934,8.097,0.203,38.534,1.097,1.097,53.665,3.408,306.943
2328,07/04/2017 23:00,0.00005,0.02064,0.02078,0.207,0.0224,MS,MS,4.592,5.892,MS,4.996,316.306,-0.00034,0.0002,0.01608,0.01718,0.185,0.03059,1.218,MS,MS,5.166,221.701,0.325,13.833,14.178,0.26,28.291,1.87,1.87,57.791,3.646,317.525
2329,08/04/2017 0:00,0.00031,0.02513,0.02554,0.267,0.01298,MS,MS,5.634,5.296,MS,1.757,299.642,-0.00006,0.00024,0.01303,0.01419,0.179,0.03223,1.551,MS,MS,4.458,249.51,0.306,12.112,12.436,0.206,29.494,1.115,1.115,56.904,4.779,311.095
