4224,25/06/2021 23:00,0.0002,0.02083,0.02103,0.313,0.0093,MS,MS,N,19.06,66.648,2.423,325.102,0.00024,0.00011,0.01298,0.01309,0.294,0.01953,5.543,21.853,52.831,4.978,271.955,0.099,12.526,12.614,0.193,18.476,MS,8.772,57.763,2.122,289.645
4225,26/06/2021 0:00,0.00065,0.0242,0.02485,0.395,0.00347,MS,MS,N,16.904,82.724,1.113,352.632,0.00022,0.00015,0.01026,0.0104,0.257,0.01882,5.372,20.718,57.745,4.109,304.409,0.052,8.428,8.469,0.157,22.23,MS,7.463,58.644,4.894,307.948
4226,26/06/2021 1:00,0.00142,0.02192,0.02334,0.44,0.00461,MS,MS,N,17.229,80.864,2.532,344.486,0.00018,0.00008,0.00773,0.00781,0.214,0.01784,3.871,19.628,65.245,4.622,284.947,0.059,9.232,9.279,0.128,17.336,MS,6.828,64.583,7.01,295.846
4227,26/06/2021 2:00,0.00012,0.01263,0.01275,0.286,0.01142,MS,MS,N,17.932,75.552,2.262,357.194,Z,M,M,M,Z,Z,1.785,18.757,72.771,7.124,274.548,0.062,7.769,7.822,0.131,14.882,MS,7.225,67.785,6.265,302.536
4228,26/06/2021 3:00,0.00016,0.01033,0.01049,0.211,0.01031,MS,MS,N,16.902,81.812,2.02,342.833,0.0002,0.00009,0.00398,0.00406,0.137,0.01792,1.285,18.278,72.828,7.486,278.007,0.054,6.948,6.989,0.14,13.717,MS,7.462,69.096,6.182,302.409
4229,26/06/2021 4:00,Z,Z,Z,Z,Z,MS,MS,N,16.663,78.407,6.846,326.247,0.00028,0.00016,0.00364,0.0038,0.132,0.01542,1.621,17.446,77.74,7.128,281.906,Z,Z,Z,Z,Z,MS,9.06,70,6.406,297.802
4230,26/06/2021 5:00,0.00019,0.00675,0.00695,0.145,0.01261,MS,MS,N,15.861,81.249,2.657,340.444,0.00057,0.00028,0.0044,0.00468,0.135,0.0145,1.731,17.193,77.226,5.665,286.488,0.221,5.594,5.799,0.119,13.145,MS,9.825,69.875,6.314,299.213
4231,26/06/2021 6:00,0.00197,0.00766,0.00964,0.151,0.01045,MS,MS,N,17.146,77.402,1.782,352.634,0.00048,0.00097,0.00479,0.00576,0.145,0.01507,2.424,17.367,76.21,7.981,277.118,1.412,7.091,8.491,0.117,13.161,MS,9.665,65.827,7.167,297.577
4232,26/06/2021 7:00,0.00362,0.00809,0.01171,0.16,0.01592,MS,MS,N,20.326,63.338,3.095,328.236,0.00081,0.00141,0.0042,0.0056,0.17,0.019,2.879,19.494,66.064,8.389,276.239,1.303,4.202,5.493,0.121,18.585,MS,8.667,61.004,8.159,298.092
4233,26/06/2021 8:00,0.00255,0.00652,0.00906,0.159,0.02432,MS,MS,N,22.577,52.603,5.381,327.5,0.00094,Z,Z,Z,0.183,0.02572,3.562,22.573,53.74,7.049,285.178,2.2,5.557,7.746,0.124,22.628,MS,9.315,55.279,7.946,285.827
4234,26/06/2021 9:00,0.00135,0.00468,0.00603,0.145,0.03337,MS,MS,N,25.145,43.137,11.548,304.898,0.00067,S,S,S,0.291,0.03413,3.549,25.398,42.948,9.41,310.229,1.681,5.321,6.992,0.129,29.747,MS,8.958,47.423,8.519,293.323
4235,26/06/2021 10:00,0.00035,0.00149,0.00184,0.119,0.02886,MS,MS,N,25.985,39.511,19.283,333.958,0.00044,N,N,N,0.202,0.03317,2.004,26.706,38.073,13.553,333.757,0.399,2.03,2.42,0.114,28.188,MS,6.473,38.05,11.793,346.63
4236,26/06/2021 11:00,0.00037,0.00131,0.00168,0.12,0.02885,MS,MS,M,26.775,36.661,16.986,337.617,0.0003,N,N,N,0.119,0.03077,1.85,27.481,34.684,15.104,337.145,0.151,0.896,1.039,0.102,27.878,MS,5.5,33.692,13.593,343.471
4237,26/06/2021 12:00,0.0002,0.0009,0.0011,0.115,0.03266,MS,MS,M,27.763,32.775,13.658,327.368,0.00015,N,N,N,0.123,0.0331,2.053,28.246,32.072,12.944,335.81,0.197,1.08,1.27,0.1,31.882,MS,5.242,30.797,9.204,338.413
4238,26/06/2021 13:00,0.00021,0.00099,0.0012,0.118,0.03412,MS,MS,M,28.423,31.131,12.263,345.014,0.0001,N,N,N,0.113,0.03503,1.954,29.183,29.507,13.806,357.83,0.13,0.87,0.993,0.107,33.5,MS,4.383,28.183,7.789,345.817
4239,26/06/2021 14:00,0.00019,0.00093,0.00112,0.116,0.03442,MS,MS,M,28.753,29.692,15.153,347.453,0.0001,N,N,N,0.112,0.03461,1.583,29.821,28.504,12.571,346.324,0.174,0.902,1.071,0.102,32.411,MS,3.932,27.181,8.473,16.697
4240,26/06/2021 15:00,0.00017,0.00098,0.00115,0.114,0.03335,MS,MS,M,29.517,30.489,11.017,344.112,0.00012,N,N,N,0.111,0.03339,2.001,30.642,28.495,9.243,346.405,0.132,0.893,1.019,0.107,31.455,MS,4.165,28.299,8.68,14.241
4241,26/06/2021 16:00,0.0002,0.00119,0.00139,0.115,0.03329,MS,MS,1.6,29.865,31.007,8.528,348.979,0.00017,N,N,N,0.115,0.03456,2.233,31.382,29.259,5.442,349.824,0.146,0.979,1.121,0.11,31.098,MS,4.25,28.958,6.953,17.187
4242,26/06/2021 17:00,0.00017,0.00121,0.00138,0.124,0.03321,MS,MS,1.611,29.923,31.896,7.868,15.642,0.00018,N,N,N,0.12,0.03566,2.529,31.652,29.633,6.357,11.332,0.134,1.02,1.151,0.111,31.254,MS,4.845,29.22,6.659,33.19
4243,26/06/2021 18:00,0.00015,0.0012,0.00134,0.125,0.0331,MS,MS,1.731,29.841,33.065,8.748,3.979,0.00014,N,N,N,0.117,0.0345,2.332,31.506,30.515,9.463,22.433,0.138,1.094,1.229,0.114,31.697,MS,5.457,29.852,7.616,42.11
4244,26/06/2021 19:00,0.00011,0.00128,0.00139,0.126,0.03298,MS,MS,1.895,29.378,34.561,10.075,355.07,0.00049,N,N,N,0.123,0.03662,2.515,30.999,34.326,10.59,42.771,0.133,1.272,1.404,0.12,32.743,MS,6.265,31.471,7.604,24.396
4245,26/06/2021 20:00,0.00014,0.00256,0.0027,0.148,0.03412,MS,MS,2.175,28.404,39.795,3.547,52.523,0.0002,N,N,N,0.126,0.03301,2.272,29.525,39.459,7.959,65.813,0.095,1.385,1.477,0.122,32.451,MS,6.62,33.448,4.529,23.414
4246,26/06/2021 21:00,0.00012,0.0052,0.00532,0.185,0.02815,MS,MS,2.467,26.529,47.358,1.929,109.51,0.00008,N,N,N,0.177,0.02325,1.768,26.231,53.278,6.49,143.608,0.088,3.177,3.265,0.154,28.83,MS,8.044,39.026,2.382,21.442
4247,26/06/2021 22:00,0.00002,0.00894,0.00896,0.261,0.02072,MS,MS,3.175,23.602,59.897,2.591,133.434,0.00003,N,N,N,0.179,0.02286,2.562,24.735,56.715,3.374,142.074,0.082,7.269,7.346,0.205,20.42,MS,9.621,48.443,0.706,9.478
4248,26/06/2021 23:00,0.00015,0.01312,0.01328,0.345,0.01258,MS,MS,7.968,21.273,72.187,0.912,18.208,0.00005,N,N,N,0.222,0.01525,3.479,23.791,65.188,1.644,100.083,0.067,8.913,8.98,0.237,16.594,MS,10.935,54.361,1.464,43.129
4249,27/06/2021 0:00,0.00121,0.0203,0.02151,0.559,0.00329,MS,MS,15.487,19.924,80.932,2.14,330.928,0.00005,N,N,N,0.396,0.00892,5.755,23.013,64.613,3.621,269.999,2.578,14.024,16.599,0.256,10.961,MS,15.242,60.928,3.187,312.503
4250,27/06/2021 1:00,0.00651,0.02132,0.02783,0.63,0.00167,MS,MS,16.976,18.672,96.096,1.513,329.853,0.00006,N,N,N,0.335,0.01271,7.645,21.598,69.856,6.155,265.834,0.323,13.292,13.622,0.193,10.359,MS,13.26,65.178,4.222,311.944
4251,27/06/2021 2:00,0.00459,0.01876,0.02336,0.488,0.0028,MS,MS,14.67,19.12,93.559,4.364,342.869,Z,N,N,N,Z,Z,5.097,20.574,77.075,7.737,279.653,0.323,9.577,9.904,0.148,8.95,MS,12.829,73.561,7.148,307.477
4252,27/06/2021 3:00,0.00019,0.00951,0.00971,0.233,0.00882,MS,MS,7.984,19.06,86.449,8.14,336.204,0.00009,N,N,N,0.257,0.00647,7.478,20.666,78.045,4.55,335.737,0.114,8.142,8.261,0.158,9.012,MS,13.42,74.91,4.295,290.195
4253,27/06/2021 4:00,Z,Z,Z,Z,Z,MS,MS,5.947,17.808,93.028,3.63,341.218,0.00011,N,N,N,0.187,0.0101,5.025,20.266,76.777,7.362,321.283,Z,Z,Z,Z,Z,MS,12.839,71.674,5.826,302.827
4254,27/06/2021 5:00,0.00179,0.01221,0.01401,0.183,0.00702,MS,MS,6.615,17.886,89.952,4.821,324.709,0.0001,N,N,N,0.167,0.00959,5.422,18.344,94.547,5.959,279.507,0.256,5.38,5.64,0.137,11.057,MS,14.153,75.442,6.32,318.665
4255,27/06/2021 6:00,0.00115,0.00592,0.00708,0.164,0.01069,MS,MS,8.678,18.292,86.414,5.13,334.447,0.00015,N,N,N,0.162,0.01227,5.864,18.863,86.84,6.298,282.869,0.523,3.495,4.022,0.147,12.504,MS,14.934,73.065,5.741,317.368
4256,27/06/2021 7:00,0.00128,0.00422,0.00549,0.161,0.01621,MS,MS,9.613,20.411,74.595,8.188,329.34,0.00024,N,N,N,0.167,0.01656,5.588,20.871,72.652,4.97,300.175,1.819,4.765,6.588,0.155,14.186,MS,14.82,68.741,4.998,306.486
4257,27/06/2021 8:00,0.00108,0.00421,0.00529,0.175,0.02509,MS,MS,6.437,22.989,60.571,6.141,341.022,0.00053,N,N,N,0.18,0.0242,5.745,23.244,59.46,5.194,305.609,0.767,3.274,4.044,0.147,22.278,MS,14.782,61.747,6.744,302.585
4258,27/06/2021 9:00,0.00057,0.00355,0.00412,0.149,0.03393,MS,MS,10.137,25.208,48.646,3.434,323.347,0.00082,N,N,N,0.158,0.0353,3.622,24.976,50.893,4.298,284.543,0.303,2.591,2.896,0.14,31.526,MS,13.189,51.134,5.41,298.642
4259,27/06/2021 10:00,0.00033,0.00244,0.00277,0.135,0.03693,MS,MS,6.982,26.541,41.921,3.514,344.766,0.00056,N,N,N,0.143,0.03516,1.673,26.675,44.845,2.667,239.168,0.153,1.696,1.851,0.123,34.075,MS,8.99,40.263,1.505,336.687
4260,27/06/2021 11:00,0.00007,0.00158,0.00165,0.13,0.03939,MS,MS,7.71,27.381,38.841,2.19,78.808,0.00044,N,N,N,0.142,0.04224,2.429,28.032,40.079,2.007,308.582,0.12,1.627,1.748,0.125,37.164,MS,8.634,37.026,2.256,353.686
4261,27/06/2021 12:00,0.00009,0.00158,0.00167,0.127,0.04095,MS,MS,8.157,28.185,36.255,5.373,352.284,0.00042,N,N,N,0.157,0.04852,4.021,28.821,39.055,2.375,164.204,0.092,1.269,1.362,0.12,36.562,MS,7.268,34.372,4.03,48.513
4262,27/06/2021 13:00,0.00013,0.00175,0.00188,0.13,0.04456,MS,MS,8.386,28.618,36.236,4.553,61.032,0.00032,N,N,N,0.141,0.04669,3.794,30.273,35.683,5.154,79.377,0.099,1.147,1.246,0.12,36.59,MS,7.286,32.143,3.499,4.776
4263,27/06/2021 14:00,0.0001,0.00149,0.00158,0.127,0.04325,MS,MS,8.468,28.631,36.302,6.407,95.63,0.00026,N,N,N,0.132,0.04258,3.587,30.55,35.304,5.669,83.524,0.117,1.143,1.259,0.121,37.115,MS,7.105,30.966,5.704,15.504
4264,27/06/2021 15:00,0.00011,0.00156,0.00168,0.129,0.0464,MS,MS,7.9,28.829,37.061,8.956,83.446,0.00021,N,N,N,0.132,0.04648,4.505,30.626,35.935,7.417,114.554,0.119,1.384,1.501,0.122,41.469,MS,6.962,29.915,4.761,107.023
4265,27/06/2021 16:00,0.0001,0.00163,0.00172,0.133,0.04989,MS,MS,7.821,29.305,35.711,4.458,72.528,0.00019,N,N,N,0.133,0.04816,4.721,30.847,36.198,7.747,110.608,0.14,1.918,2.056,0.127,49.923,MS,7.341,30.845,7.472,102.061
4266,27/06/2021 17:00,0.00013,0.00175,0.00188,0.133,0.05114,MS,MS,9.556,29.251,36.261,8.601,111.525,0.00018,N,N,N,0.131,0.04912,5.247,30.368,36.235,10.137,120.239,0.168,2.189,2.355,0.135,53.143,MS,8.562,31.979,7.16,107.287
4267,27/06/2021 18:00,0.00015,0.00182,0.00198,0.129,0.05119,MS,MS,7.935,28.814,36.622,8.634,104.956,0.00016,N,N,N,0.128,0.04965,5.195,29.779,36.754,10.668,116.728,0.147,2.205,2.349,0.133,54.667,MS,9.428,32.623,7.691,129.889
4268,27/06/2021 19:00,0.00015,0.002,0.00215,0.126,0.05115,MS,MS,7.625,28.18,38.089,8.817,117.675,0.00015,N,N,N,0.129,0.04986,5.762,29.205,37.921,9.997,119.166,0.214,2.923,3.134,0.129,54.749,MS,8.924,33.176,7.014,133.672
4269,27/06/2021 20:00,0.0001,0.00231,0.00241,0.133,0.05017,MS,MS,6.257,27.374,39.502,8.487,112.023,0.00014,N,N,N,0.132,0.04668,5.954,28.05,41.038,10.94,125.123,0.153,3.274,3.424,0.13,51.793,MS,8.083,35.147,6.176,124.636
4270,27/06/2021 21:00,0.00007,0.00498,0.00505,0.149,0.04166,MS,MS,7.454,25.89,45.023,6.858,116.159,0.00013,N,N,N,0.142,0.03345,7.16,25.771,50.422,7.892,123.953,0.087,4.336,4.417,0.138,47.263,MS,8.479,37.861,6.313,130.676
4271,27/06/2021 22:00,0.00004,0.00879,0.00883,0.167,0.03302,MS,MS,7.484,23.991,50.428,5.923,119.011,0.00008,N,N,N,0.163,0.02136,8.771,22.958,62.273,7.364,133.113,0.05,6.393,6.436,0.149,41.885,MS,8.167,39.106,4.72,129.46
4272,27/06/2021 23:00,0.00004,0.01107,0.01111,0.177,0.02719,MS,MS,7.88,22.278,56.68,3.348,127.009,0.00006,N,N,N,0.153,0.02009,9.586,21.666,63.947,5.807,134.67,0.049,8.063,8.105,0.155,37.707,MS,8.196,42.723,6.01,151.313
4273,28/06/2021 0:00,0.00007,0.01403,0.0141,0.183,0.01791,MS,MS,8.861,19.706,70.464,2.931,105.679,0.00008,N,N,N,0.145,0.02165,9.223,20.511,65.256,5.602,128.8,0.059,7.587,7.639,0.157,35.905,MS,8.185,46.571,4.651,145.767
4274,28/06/2021 1:00,0.00009,0.01563,0.01572,0.152,0.01738,MS,MS,7.619,18.805,70.02,4.397,106.315,0.00008,N,N,N,0.127,0.02161,7.674,19.104,65.942,6.112,123.521,0.048,6.682,6.722,0.147,34.939,MS,8.163,47.721,4.955,139.118
4275,28/06/2021 2:00,0.00028,0.01598,0.01626,0.141,0.01406,MS,MS,7.89,17.375,75.853,1.242,100.746,Z,N,N,N,Z,Z,9.277,18.063,75.477,5.845,128.871,0.055,9.018,9.064,0.142,30.103,MS,8.527,51.368,5.822,146.986
4276,28/06/2021 3:00,0.0001,0.01412,0.01422,0.139,0.01409,MS,MS,9.466,16.815,82.294,2.841,105.829,0.00009,N,N,N,0.13,0.01394,10.512,17.047,87.243,5.573,129.198,0.061,9.855,9.907,0.14,26.11,MS,9.66,56.993,5.95,144.709
4277,28/06/2021 4:00,Z,Z,Z,Z,Z,MS,MS,8.323,15.522,94.719,1.337,78.647,0.00007,N,N,N,0.129,0.01317,11.089,16.743,91.59,4.426,139.766,Z,Z,Z,Z,Z,MS,11.93,61.532,4.472,145.225
4278,28/06/2021 5:00,0.00479,0.02046,0.02525,0.195,0.00279,MS,MS,10.422,14.698,99.91,1.787,77.069,0.00007,N,N,N,0.151,0.01005,12.186,16.767,99.814,2.238,137.079,0.16,10.123,10.274,0.133,22.512,MS,11.616,66.937,0.592,122.167
4279,28/06/2021 6:00,0.0164,0.02243,0.03883,0.231,0.00481,MS,MS,16.159,16.471,97.577,2.256,179.484,0.00008,N,N,N,0.206,0.00625,12.135,17.096,98.672,3.19,150.755,1.235,10.171,11.398,0.147,18.756,MS,10.785,69.033,3.731,298.284
4280,28/06/2021 7:00,0.01399,0.02071,0.0347,0.287,0.01158,MS,MS,15.859,18.989,79.051,4.442,168.022,0.0001,N,N,N,0.229,0.01445,9.095,19.675,78.812,1.688,139.639,1.262,6.234,7.488,0.146,26.746,MS,11.266,64.416,4.297,294.036
4281,28/06/2021 8:00,0.00806,0.01376,0.02182,0.253,0.02073,MS,MS,13.314,21.187,69.669,3.678,174.351,0.00013,N,N,N,0.228,0.01897,7.527,22.031,68.305,3.749,133.732,1.673,5.98,7.646,0.16,29.55,MS,15.2,59.15,3.966,310.484
4282,28/06/2021 9:00,0.00732,0.01555,0.02286,0.302,0.0283,MS,MS,13.712,23.588,57.949,5.442,152.32,0.0001,M,M,M,0.174,0.02881,M,24.395,59.381,8.297,132.148,1.95,6.858,8.8,0.187,35.774,MS,17.761,49.344,3.85,173.922
4283,28/06/2021 10:00,0.00299,0.00875,0.01174,0.169,0.03998,MS,MS,9.429,25.476,51.914,8.597,153.876,0.00024,M,M,M,0.148,0.04309,1.89,26.463,51.958,14.52,148.168,1.225,6.53,7.747,0.187,48.496,MS,17.941,45.365,7.424,146.194
4284,28/06/2021 11:00,0.00169,0.00606,0.00774,0.154,0.05133,MS,MS,7.365,28.255,43.454,8.791,164.936,0.00022,M,M,M,0.138,0.05116,1.802,29.1,44.842,16.368,159.794,0.839,5.547,6.38,0.171,57.461,MS,16.014,41.175,9.31,160.769
4285,28/06/2021 12:00,0.00096,0.00436,0.00532,0.154,0.05822,MS,MS,8.032,30.208,38.388,10.144,164.336,0.00022,M,M,M,0.142,0.05454,3.337,31.118,39.913,16.982,163.176,0.544,4.762,5.301,0.164,62.82,MS,14.905,37.876,8.565,170.411
4286,28/06/2021 13:00,0.00045,0.00323,0.00368,0.152,0.06013,MS,MS,9.349,31.963,33.772,9.896,161.373,0.00026,M,M,M,0.146,0.05436,4.752,32.849,35.099,15.6,159.066,0.294,3.342,3.63,0.152,65.808,MS,14.097,32.199,8.24,158.47
4287,28/06/2021 14:00,0.00045,0.00291,0.00336,0.144,0.05791,MS,MS,9.571,32.947,30.196,10.538,131.838,0.00028,M,M,M,0.143,0.05284,5.913,33.749,32.239,15.342,147.983,0.291,3.096,3.383,0.151,63.639,MS,13.148,27.816,6.861,155.86
4288,28/06/2021 15:00,0.00049,0.00298,0.00347,0.147,0.05748,MS,MS,8.875,33.342,28.982,9.951,112.75,0.00026,M,M,M,0.141,0.05315,6.968,34.18,30.363,13.645,129.03,0.307,3.17,3.47,0.143,63.754,MS,12.285,24.829,8.221,122.211
4289,28/06/2021 16:00,0.00045,0.00301,0.00346,0.14,0.06101,MS,MS,8.503,33.251,29.149,10.542,106.083,0.00022,0.00011,0.00425,0.00436,0.15,0.05768,8.649,34.378,30.299,14.572,115.186,0.345,3.306,3.645,0.138,63.903,MS,11.079,25.022,9.367,127.736
4290,28/06/2021 17:00,0.00049,0.00324,0.00372,0.146,0.06555,MS,MS,8.112,33.121,29.435,9.834,113.423,0.00022,-0.00007,0.00323,0.00316,0.146,0.06441,8.202,34.147,30.823,14.344,116.218,0.322,3.368,3.684,0.128,66.974,MS,11.646,24.606,7.684,137.134
4291,28/06/2021 18:00,0.00041,0.0038,0.00422,0.14,0.06663,MS,MS,8.778,32.967,29.938,7.818,110.179,0.00018,-0.00013,0.00282,0.00269,0.141,0.06447,8.947,33.986,32.02,10.901,135.77,0.317,3.892,4.201,0.127,70.108,MS,11.656,25.161,6.825,141.166
4292,28/06/2021 19:00,0.00025,0.00349,0.00374,0.143,0.06594,MS,MS,9.056,32.415,31.446,7.491,108.228,0.00014,-0.00013,0.00304,0.00291,0.142,0.06236,8.748,33.223,33.177,10.681,125.097,0.143,2.666,2.806,0.123,70.115,MS,11.286,25.317,6.082,160.802
4293,28/06/2021 20:00,0.00022,0.00564,0.00587,0.155,0.06027,MS,MS,9.726,31.452,32.977,6.618,111.196,0.00012,-0.00015,0.00434,0.00419,0.145,0.05629,9.928,32.27,34.303,7.63,119.563,0.135,4.555,4.687,0.134,65.868,MS,10.923,28.211,5.397,129.224
4294,28/06/2021 21:00,0.0001,0.00946,0.00956,0.187,0.04688,MS,MS,13.129,29.795,38.244,4.9,114.802,0.00008,0.00014,0.01425,0.01439,0.186,0.03076,12.09,29.377,49.446,6.13,131.759,0.075,6.519,6.591,0.138,58.635,MS,11.273,30.521,3.69,119.181
4295,28/06/2021 22:00,0.0001,0.01498,0.01509,0.22,0.03299,MS,MS,13.764,26.737,47.919,2.347,101.322,0.00007,0.00025,0.0201,0.02035,0.212,0.01996,11.259,26.983,56.357,5.464,121.917,0.05,10.48,10.527,0.184,46.753,MS,14.72,36.977,1.632,103.943
4296,28/06/2021 23:00,0.00005,0.01387,0.01392,0.206,0.02466,MS,MS,12.007,24.068,57.515,1.173,80.085,0.00006,0.00213,0.02365,0.02578,0.189,0.01265,10.184,24.521,64.569,4.773,135.091,0.052,12.867,12.917,0.22,36.685,MS,15.201,40.975,2.423,88.165
4297,29/06/2021 0:00,0.00006,0.01481,0.01487,0.203,0.01916,MS,MS,10.002,22.009,65.453,2.11,75.632,0.00005,0.00024,0.02071,0.02096,0.163,0.01311,9.211,23.266,66.665,3.135,122.541,0.043,13.194,13.235,0.225,26.873,MS,15.719,49.071,0.745,48.217
4298,29/06/2021 1:00,0.00007,0.01582,0.01589,0.192,0.01424,MS,MS,8.915,20.807,70.035,0.761,104.059,0.00006,0.00292,0.02523,0.02815,0.159,0.00481,8.189,22.146,79.001,2.641,154.656,0.06,14.884,14.944,0.232,20.775,MS,16.603,55.229,0.544,328.183
4299,29/06/2021 2:00,0.00007,0.01412,0.01419,0.188,0.0113,MS,MS,10.137,19.169,80.034,0.344,314.509,Z,Z,Z,Z,Z,Z,6.702,20.615,92.5,2.768,143.863,0.063,12.818,12.881,0.193,22.169,MS,19.578,65.757,3.897,296.315
4300,29/06/2021 3:00,0.00216,0.01834,0.0205,0.235,0.00474,MS,MS,11.722,17.881,94.957,0.768,332.858,0.00008,0.00046,0.01489,0.01536,0.169,0.01244,8.269,20.33,92.152,3.535,248.017,0.047,7.05,7.096,0.166,23.26,MS,24.076,71.626,4.507,310.197
4301,29/06/2021 4:00,Z,Z,Z,Z,Z,MS,MS,13.152,17.178,100.019,0.385,17.738,0.00007,0.00153,0.01203,0.01357,0.195,0.0108,11.33,20.029,93.432,5.777,263.224,Z,Z,Z,Z,Z,MS,26.81,72.477,5.326,311.674
4302,29/06/2021 5:00,0.01378,0.02177,0.03554,0.333,0.00231,MS,MS,14.296,16.916,100,0.534,10.966,0.00008,0.00261,0.01201,0.01464,0.194,0.00987,13.695,19.59,95.718,5.722,271.546,0.082,4.554,4.638,0.166,18.981,MS,29.833,71.789,5.209,318.718
4303,29/06/2021 6:00,0.00873,0.01763,0.02637,0.303,0.00529,MS,MS,21.057,19.012,97.567,1.531,339.804,0.00015,0.00546,0.01368,0.01915,0.299,0.00946,15.223,19.71,91.904,6.762,266.071,0.376,4.856,5.235,0.17,18.594,MS,29.696,69.733,5.299,312.341
4304,29/06/2021 7:00,0.00763,0.01561,0.02323,0.305,0.01211,MS,MS,27.009,22.601,73.101,1.592,359.996,0.00026,0.00256,0.00774,0.01031,0.202,0.01877,15.681,21.745,74.202,7.338,276.95,1.333,6.016,7.353,0.187,20.382,MS,29.129,64.564,5.398,305.99
4305,29/06/2021 8:00,0.00852,0.01941,0.02792,0.312,0.02148,MS,MS,27.24,24.521,63.129,2.792,2.199,0.0005,0.00231,0.0081,0.01041,0.205,0.02758,15.089,24.581,58.464,6.224,277.229,1.47,6.868,8.344,0.192,30.677,MS,28.894,56.313,4.726,302.599
4306,29/06/2021 9:00,0.00709,0.0216,0.0287,0.298,0.03915,MS,MS,27.195,27.18,50.795,3.618,99.229,0.00059,0.0011,0.00679,0.00789,0.216,0.04153,11.578,28.466,45.638,2.986,164.329,1.365,8.764,10.136,0.206,47.626,MS,26.273,43.47,1.786,253.871
4307,29/06/2021 10:00,0.00282,0.01172,0.01456,0.249,0.04993,MS,MS,14.528,30.253,33.343,6.894,151.497,0.00041,0.0005,0.0043,0.0048,0.163,0.0496,6.817,30.898,35.481,11.267,143.309,1.028,7.545,8.582,0.185,59.235,MS,14.607,30.147,8.071,154.016
4308,29/06/2021 11:00,0.00099,0.00496,0.00596,0.15,0.05545,MS,MS,8.993,31.292,30.894,9.478,146.738,0.00027,0.00018,0.00243,0.00261,0.142,0.0507,6.745,31.501,37.491,14.175,140.013,0.428,4.195,4.631,0.154,63.908,MS,8.927,23.768,8.121,163.806
4309,29/06/2021 12:00,0.00102,0.00404,0.00506,0.14,0.05796,MS,MS,7.7,32.403,30.658,8.972,135.871,0.00026,0.00007,0.00167,0.00174,0.133,0.0521,5.359,33.497,30.015,13.47,150.958,0.305,3.046,3.36,0.138,61.56,MS,8.275,22.7,9.779,150.474
4310,29/06/2021 13:00,0.00052,0.00268,0.0032,0.13,0.05633,MS,MS,7.76,33.809,23.976,9.952,166.937,0.00025,0.00001,0.00122,0.00123,0.126,0.05041,4.785,34.753,25.768,15.945,166.668,0.277,2.44,2.727,0.132,57.728,MS,7.982,20.95,8.541,161.309
4311,29/06/2021 14:00,0.00051,0.00259,0.0031,0.13,0.05522,MS,MS,6.176,34.613,22.351,10.354,140.7,0.00023,0.00002,0.00137,0.00139,0.127,0.05098,5.594,35.297,24.641,16.68,157.583,0.231,2.109,2.352,0.128,55.965,MS,8.738,18.783,8.282,169.859
4312,29/06/2021 15:00,0.00041,0.00232,0.00272,0.134,0.05516,MS,MS,7.821,34.987,21.261,11.264,144.053,0.00019,0.00002,0.00149,0.00152,0.13,0.04996,7.456,35.722,23.669,16.511,151.495,0.261,2.191,2.469,0.128,57.294,MS,8.761,18.241,9.774,151.427
4313,29/06/2021 16:00,0.00047,0.00227,0.00275,0.13,0.05376,MS,MS,7.621,35.188,19.789,11.417,131.871,0.00017,0.00003,0.00162,0.00165,0.13,0.05076,7.671,35.884,22.66,17.297,147.218,0.306,2.111,2.424,0.125,55.285,MS,8.187,16.986,12.128,158.978
4314,29/06/2021 17:00,0.00045,0.00211,0.00256,0.122,0.05641,MS,MS,13.188,35.239,17.776,11.923,144.754,0.00012,0,0.00151,0.00152,0.12,0.05312,5.608,35.745,20.625,18.459,146.094,0.338,2.142,2.482,0.124,55.487,MS,7.662,15.46,11.669,151.231
4315,29/06/2021 18:00,0.00028,0.00209,0.00237,0.116,0.05807,MS,MS,5.014,34.779,18.342,13.342,149.717,0.00014,0.00001,0.00148,0.00149,0.112,0.05545,5.707,34.967,21.741,23.761,149.281,0.195,1.582,1.794,0.112,56.363,MS,5.86,14.875,13.827,152.529
4316,29/06/2021 19:00,0.00023,0.00233,0.00256,0.111,0.05506,MS,MS,5.703,33.952,19.139,14.251,150.919,0.00012,0.00006,0.00182,0.00187,0.111,0.05158,7.492,34.086,22.332,24.406,147.593,0.159,1.834,2.009,0.111,55.181,MS,5.474,15.411,12.329,158.999
4317,29/06/2021 20:00,0.00019,0.00344,0.00363,0.119,0.04859,MS,MS,6.34,32.509,23.151,11.543,143.522,0.00009,0.00015,0.00259,0.00274,0.119,0.04632,11.775,32.333,27.813,18.155,145.682,0.106,2.278,2.402,0.105,51.636,MS,5.731,16.055,11.977,158.596
4318,29/06/2021 21:00,0.00009,0.0058,0.00589,0.132,0.03946,MS,MS,7.295,29.993,28.391,10.037,139.992,0.00006,0.00041,0.00773,0.00814,0.138,0.0318,16.039,28.24,36.439,12.065,136.733,0.066,3.351,3.436,0.122,45.166,MS,7.801,20.407,10.68,152.805
4319,29/06/2021 22:00,0.00228,0.0113,0.01356,0.137,0.03388,MS,MS,8.655,27.491,34.954,8.54,151.999,0.0001,0.00029,0.00721,0.00751,0.132,0.03219,14.041,25.653,44.14,10.128,148.946,0.029,5.88,5.929,0.136,37.007,MS,10.552,25.888,8.112,145.727
